file_name,class_name,query,source_url
dark_circles_0001_7836efd73a7bcfbb.jpg,dark_circles,dark circles under eyes close up,dataset/concerns/dark_circles/_raw/dark_circles_under_eyes_close_up/000129.jpg
dark_circles_0002_bdf60a264993e233.jpg,dark_circles,dark circles under eyes close up,dataset/concerns/dark_circles/_raw/dark_circles_under_eyes_close_up/000230.jpg
dark_circles_0003_5b0440a849edc291.jpg,dark_circles,dark circles under eyes close up,dataset/concerns/dark_circles/_raw/dark_circles_under_eyes_close_up/000042.jpg
dark_circles_0004_ef68888d1b0ad6b1.jpg,dark_circles,dark circles under eyes close up,dataset/concerns/dark_circles/_raw/dark_circles_under_eyes_close_up/000254.jpg
dark_circles_0005_47fad2cef798549d.jpg,dark_circles,dark circles under eyes close up,dataset/concerns/dark_circles/_raw/dark_circles_under_eyes_close_up/000222.jpg
dark_circles_0006_97489e50f9f50376.jpg,dark_circles,dark circles under eyes close up,dataset/concerns/dark_circles/_raw/dark_circles_under_eyes_close_up/000207.jpg
dark_circles_0007_7e1d54688f7868d2.jpg,dark_circles,dark circles under eyes close up,dataset/concerns/dark_circles/_raw/dark_circles_under_eyes_close_up/000122.jpg
dark_circles_0008_0f8e2f74530025cd.jpg,dark_circles,dark circles under eyes close up,dataset/concerns/dark_circles/_raw/dark_circles_under_eyes_close_up/000009.jpg
dark_circles_0009_ff21b12383a1eec0.jpg,dark_circles,dark circles under eyes close up,dataset/concerns/dark_circles/_raw/dark_circles_under_eyes_close_up/000212.jpg
dark_circles_0010_4f0a9c1082a045dc.jpg,dark_circles,dark circles under eyes close up,dataset/concerns/dark_circles/_raw/dark_circles_under_eyes_close_up/000238.jpg
dark_circles_0011_cf398a66d3533b7c.jpg,dark_circles,dark circles under eyes close up,dataset/concerns/dark_circles/_raw/dark_circles_under_eyes_close_up/000183.jpg
dark_circles_0012_02b9864f9158b9af.jpg,dark_circles,dark circles under eyes close up,dataset/concerns/dark_circles/_raw/dark_circles_under_eyes_close_up/000192.jpg
dark_circles_0013_16e343ec36c70048.jpg,dark_circles,dark circles under eyes close up,dataset/concerns/dark_circles/_raw/dark_circles_under_eyes_close_up/000006.jpg
dark_circles_0014_87e60ebca2422efb.jpg,dark_circles,dark circles under eyes close up,dataset/concerns/dark_circles/_raw/dark_circles_under_eyes_close_up/000068.jpg
dark_circles_0015_6b7cd418ed39b9a5.jpg,dark_circles,dark circles under eyes close up,dataset/concerns/dark_circles/_raw/dark_circles_under_eyes_close_up/000109.jpg
dark_circles_0016_b47d34261749c3d4.jpg,dark_circles,dark circles under eyes close up,dataset/concerns/dark_circles/_raw/dark_circles_under_eyes_close_up/000241.jpg
dark_circles_0017_f6fcb2f41479dbdd.jpg,dark_circles,dark circles under eyes close up,dataset/concerns/dark_circles/_raw/dark_circles_under_eyes_close_up/000164.jpg
dark_circles_0018_5a03b09d27ae1b2e.jpg,dark_circles,dark circles under eyes close up,dataset/concerns/dark_circles/_raw/dark_circles_under_eyes_close_up/000247.jpg
dark_circles_0019_f21db77189c207e4.jpg,dark_circles,dark circles under eyes close up,dataset/concerns/dark_circles/_raw/dark_circles_under_eyes_close_up/000086.jpg
dark_circles_0020_2124218470610fc6.jpg,dark_circles,dark circles under eyes close up,dataset/concerns/dark_circles/_raw/dark_circles_under_eyes_close_up/000237.jpg
dark_circles_0021_40502a565cda13cc.jpg,dark_circles,dark circles under eyes close up,dataset/concerns/dark_circles/_raw/dark_circles_under_eyes_close_up/000069.jpg
