file_name,class_name,query,source_url
acne_pimples_0001_de52ad524f80e446.jpg,acne_pimples,acne vulgaris face close up,dataset/concerns/acne_pimples/_raw/acne_vulgaris_face_close_up/000106.jpg
acne_pimples_0002_b81f8f3417bee8de.jpg,acne_pimples,acne vulgaris face close up,dataset/concerns/acne_pimples/_raw/acne_vulgaris_face_close_up/000250.jpg
acne_pimples_0003_5affb05927be4e49.jpg,acne_pimples,acne vulgaris face close up,dataset/concerns/acne_pimples/_raw/acne_vulgaris_face_close_up/000042.jpg
acne_pimples_0004_9be0199ad21b7333.jpg,acne_pimples,acne vulgaris face close up,dataset/concerns/acne_pimples/_raw/acne_vulgaris_face_close_up/000260.jpg
acne_pimples_0005_1ecd697cfed08057.jpg,acne_pimples,acne vulgaris face close up,dataset/concerns/acne_pimples/_raw/acne_vulgaris_face_close_up/000213.jpg
acne_pimples_0006_4c613ef072682e47.jpg,acne_pimples,acne vulgaris face close up,dataset/concerns/acne_pimples/_raw/acne_vulgaris_face_close_up/000187.jpg
acne_pimples_0007_d121aefd670a57a5.jpg,acne_pimples,acne vulgaris face close up,dataset/concerns/acne_pimples/_raw/acne_vulgaris_face_close_up/000222.jpg
acne_pimples_0008_650a3c0a3077674f.jpg,acne_pimples,acne vulgaris face close up,dataset/concerns/acne_pimples/_raw/acne_vulgaris_face_close_up/000251.jpg
acne_pimples_0009_e3321adb12a1123a.jpg,acne_pimples,acne vulgaris face close up,dataset/concerns/acne_pimples/_raw/acne_vulgaris_face_close_up/000005.jpg
acne_pimples_0010_904a4e5476bf5f42.jpg,acne_pimples,acne vulgaris face close up,dataset/concerns/acne_pimples/_raw/acne_vulgaris_face_close_up/000064.jpg
acne_pimples_0011_913fae50ffadbdb5.jpg,acne_pimples,acne vulgaris face close up,dataset/concerns/acne_pimples/_raw/acne_vulgaris_face_close_up/000295.jpg
acne_pimples_0012_774073e83803af07.jpg,acne_pimples,acne vulgaris face close up,dataset/concerns/acne_pimples/_raw/acne_vulgaris_face_close_up/000125.jpg
acne_pimples_0013_913b045fb059ca3b.jpg,acne_pimples,acne vulgaris face close up,dataset/concerns/acne_pimples/_raw/acne_vulgaris_face_close_up/000194.jpg
